workplace_id,industry,region,n_workers,month,payment_date,payment_delay_days,contracted_wage,actual_wage,deduction_amount,overtime_hours,actual_overtime_pay,expected_overtime_pay,is_exploited,exploitation_type
381,건설업,경남,16,7,2022-07-31,1,2060740,2002772,244466,28,413059,414120,0,none
381,건설업,경남,16,8,2022-08-30,1,2060740,2035755,278708,27,392947,399330,0,none
382,농축산업,충남,11,0,2021-12-31,-1,2060740,2001435,307643,39,606876,576810,0,none
382,농축산업,충남,11,1,2022-01-30,-1,2060740,2018242,121663,46,684682,680340,0,none
382,농축산업,충남,11,2,2022-02-28,-2,2060740,2033031,142874,22,338039,325380,0,none
382,농축산업,충남,11,3,2022-04-01,0,2060740,2092285,252627,29,389739,428910,0,none
382,농축산업,충남,11,4,2022-05-01,0,2060740,2064784,183758,10,149010,147900,0,none
382,농축산업,충남,11,5,2022-05-31,0,2060740,2017403,189055,11,157340,162690,0,none
382,농축산업,충남,11,6,2022-06-29,-1,2060740,2018927,179949,9,143612,133110,0,none
382,농축산업,충남,11,7,2022-08-01,2,2060740,2096688,256533,23,324914,340170,0,none
382,농축산업,충남,11,8,2022-08-30,1,2060740,2024962,307661,15,224990,221850,0,none
382,농축산업,충남,11,9,2022-09-26,-2,2060740,2032574,137621,4,54718,59160,0,none
382,농축산업,충남,11,10,2022-10-30,2,2060740,2060215,233113,46,657379,680340,0,none
382,농축산업,충남,11,11,2022-11-29,2,2060740,2030765,166515,2,30481,29580,0,none
382,농축산업,충남,11,12,2022-12-26,-1,2060740,2075234,278660,2,27334,29580,0,none
382,농축산업,충남,11,13,2023-01-26,0,2060740,2086598,251463,0,0,0,0,none
382,농축산업,충남,11,14,2023-02-23,-2,2060740,2091612,154452,20,266319,295800,0,none
382,농축산업,충남,11,15,2023-03-26,-1,2060740,2029728,172076,29,409300,428910,0,none
382,농축산업,충남,11,16,2023-04-26,0,2060740,2027669,199384,46,742581,680340,0,none
382,농축산업,충남,11,17,2023-05-26,0,2060740,2099878,227349,41,589462,606390,0,none
382,농축산업,충남,11,18,2023-06-27,2,2060740,2040824,121508,44,704289,650760,0,none
382,농축산업,충남,11,19,2023-07-23,-2,2060740,2024322,195687,17,254758,251430,0,none
382,농축산업,충남,11,20,2023-08-25,1,2060740,2100602,259639,35,468816,517650,0,none
383,제조업,경북,8,0,2021-12-30,-2,2500000,2463144,130483,29,566935,520335,0,none
383,제조업,경북,8,1,2022-01-29,-2,2500000,2470153,248783,23,450531,412679,0,none
383,제조업,경북,8,2,2022-03-03,1,2500000,2554856,249440,6,104774,107656,0,none
383,제조업,경북,8,3,2022-03-31,-1,2500000,2476208,211822,4,75122,71770,0,none
383,제조업,경북,8,4,2022-05-03,2,2500000,2546147,326343,36,645621,645933,0,none
383,제조업,경북,8,5,2022-05-31,0,2500000,2458666,217291,43,814438,771531,0,none
383,제조업,경북,8,6,2022-07-01,1,2500000,2543098,298901,27,501801,484450,0,none
383,제조업,경북,8,7,2022-07-30,0,2500000,2536883,128380,32,551840,574163,0,none
383,제조업,경북,8,8,2022-08-28,-1,2500000,2573094,125629,12,215740,215311,0,none
383,제조업,경북,8,9,2022-09-27,-1,2500000,2554531,130784,34,613654,610048,0,none
383,제조업,경북,8,10,2022-10-26,-2,2500000,2543436,202219,1,18896,17943,0,none
383,제조업,경북,8,11,2022-11-27,0,2500000,2571413,348528,21,354499,376794,0,none
383,제조업,경북,8,12,2022-12-27,0,2500000,2518867,261013,35,566389,627990,0,none
383,제조업,경북,8,13,2023-01-27,1,2500000,2561004,349590,9,151920,161483,0,none
383,제조업,경북,8,14,2023-02-25,0,2500000,2509055,338196,33,595894,592105,0,none
384,건설업,경북,8,0,2021-12-31,-1,3000000,3067972,399301,17,348008,366029,0,none
384,건설업,경북,8,1,2022-02-02,2,3000000,2997419,312647,43,975145,925837,0,none
384,건설업,경북,8,2,2022-02-28,-2,3000000,2989193,310488,40,843052,861244,0,none
384,건설업,경북,8,3,2022-04-02,1,3000000,3075093,345935,31,731566,667464,0,none
384,건설업,경북,8,4,2022-04-30,-1,3000000,2980983,400541,26,551152,559809,0,none
384,건설업,경북,8,5,2022-06-02,2,3000000,3089605,411937,26,565012,559809,0,none
384,건설업,경북,8,6,2022-07-01,1,3000000,2911235,444298,8,182801,172249,0,none
384,건설업,경북,8,7,2022-07-29,-1,3000000,2941739,396309,9,177768,193780,0,none
384,건설업,경북,8,8,2022-08-31,2,3000000,3089980,415930,45,1015194,968900,0,none
384,건설업,경북,8,9,2022-09-29,1,3000000,2992322,349206,11,227179,236842,0,none
384,건설업,경북,8,10,2022-10-26,-2,3000000,2953588,247289,35,800888,753589,0,none
384,건설업,경북,8,11,2022-11-28,1,3000000,2966107,279891,25,487926,538278,0,none
384,건설업,경북,8,12,2022-12-25,-2,3000000,3009317,181448,38,783557,818182,0,none
384,건설업,경북,8,13,2023-01-28,2,3000000,3016750,237421,4,84856,86124,0,none
384,건설업,경북,8,14,2023-02-25,0,3000000,2915725,402609,4,82550,86124,0,none
384,건설업,경북,8,15,2023-03-27,0,3000000,2938126,207007,4,88307,86124,0,none
384,건설업,경북,8,16,2023-04-27,1,3000000,3070391,327932,20,433941,430622,0,none
384,건설업,경북,8,17,2023-05-26,0,3000000,3008531,276035,35,815316,753589,0,none
384,건설업,경북,8,18,2023-06-25,0,3000000,2927555,340227,23,455187,495215,0,none
385,서비스업,경남,5,0,2021-12-30,-2,3500000,3570414,316647,25,571325,627990,0,none
385,서비스업,경남,5,1,2022-01-29,-2,3500000,3496236,261041,12,308723,301435,0,none
385,서비스업,경남,5,2,2022-03-02,0,3500000,3430949,316989,50,1239703,1255981,0,none
385,서비스업,경남,5,3,2022-04-02,1,3500000,3573350,432030,18,487310,452153,0,none
385,서비스업,경남,5,4,2022-05-01,0,3500000,3406456,334623,46,1212561,1155502,0,none
385,서비스업,경남,5,5,2022-06-01,1,3500000,3431785,294172,36,871349,904306,0,none
385,서비스업,경남,5,6,2022-07-01,1,3500000,3476620,395703,3,71500,75359,0,none
385,서비스업,경남,5,7,2022-07-31,1,3500000,3580557,320653,30,730382,753589,0,none
385,서비스업,경남,5,8,2022-08-30,1,3500000,3590403,198038,19,500290,477273,0,none
385,서비스업,경남,5,9,2022-09-29,1,3500000,3588906,494896,50,1277246,1255981,0,none
385,서비스업,경남,5,10,2022-10-30,2,3500000,3415770,235824,15,390334,376794,0,none
385,서비스업,경남,5,11,2022-11-27,0,3500000,3580532,380777,51,1164558,1281100,0,none
385,서비스업,경남,5,12,2022-12-27,0,3500000,3519782,187460,29,769261,728469,0,none
385,서비스업,경남,5,13,2023-01-27,1,3500000,3596856,431781,44,1184140,1105263,0,none
385,서비스업,경남,5,14,2023-02-25,0,3500000,3491294,424597,36,854421,904306,0,none
385,서비스업,경남,5,15,2023-03-28,1,3500000,3596219,377118,26,650830,653110,0,none
385,서비스업,경남,5,16,2023-04-25,-1,3500000,3495477,329770,46,1258813,1155502,0,none
385,서비스업,경남,5,17,2023-05-25,-1,3500000,3412032,442931,12,294898,301435,0,none
385,서비스업,경남,5,18,2023-06-24,-1,3500000,3516710,424613,39,893845,979665,0,none
385,서비스업,경남,5,19,2023-07-24,-1,3500000,3571599,225749,29,736427,728469,0,none
385,서비스업,경남,5,20,2023-08-22,-2,3500000,3440124,471780,24,642113,602871,0,none
385,서비스업,경남,5,21,2023-09-25,2,3500000,3587180,352562,36,937211,904306,0,none
385,서비스업,경남,5,22,2023-10-22,-1,3500000,3459879,272926,33,802681,828947,0,none
386,농축산업,충남,9,0,2021-12-30,-2,3000000,2949229,165575,10,226382,215311,0,none
386,농축산업,충남,9,1,2022-01-31,0,3000000,3058430,383771,24,529707,516746,0,none
386,농축산업,충남,9,2,2022-03-02,0,3000000,2965126,190572,29,593287,624402,0,none
386,농축산업,충남,9,3,2022-04-02,1,3000000,2979467,339765,48,1040997,1033493,0,none
386,농축산업,충남,9,4,2022-05-02,1,3000000,2954739,306463,37,720745,796651,0,none
386,농축산업,충남,9,5,2022-06-02,2,3000000,2969309,391229,15,342849,322967,0,none
386,농축산업,충남,9,6,2022-07-02,2,3000000,2990649,243477,7,164673,150718,0,none
386,농축산업,충남,9,7,2022-08-01,2,3000000,3049505,167012,23,499043,495215,0,none
386,농축산업,충남,9,8,2022-08-29,0,3000000,2919901,245518,31,675766,667464,0,none
387,제조업,전남,11,0,2022-01-03,2,2060740,2045849,255440,25,335023,369750,0,none
387,제조업,전남,11,1,2022-01-31,0,2060740,2114479,181903,47,628578,695130,0,none
387,제조업,전남,11,2,2022-03-04,2,2060740,2109211,251929,37,504183,547230,0,none
387,제조업,전남,11,3,2022-03-30,-2,2060740,2013820,165173,38,593496,562020,0,none
387,제조업,전남,11,4,2022-05-02,1,2060740,2117194,202172,17,260329,251430,0,none
387,제조업,전남,11,5,2022-06-02,2,2060740,2115510,185190,26,363759,384540,0,none
387,제조업,전남,11,6,2022-06-30,0,2060740,2048103,242793,22,313330,325380,0,none
387,제조업,전남,11,7,2022-07-29,-1,2060740,1999580,160858,14,211408,207060,0,none
387,제조업,전남,11,8,2022-08-29,0,2060740,2103230,218916,49,781289,724710,0,none
387,제조업,전남,11,9,2022-09-28,0,2060740,2006031,128755,49,717256,724710,0,none
387,제조업,전남,11,10,2022-10-28,0,2060740,2034394,236548,4,57486,59160,0,none
387,제조업,전남,11,11,2022-11-27,0,2060740,2029563,222090,44,705258,650760,0,none
387,제조업,전남,11,12,2022-12-28,1,2060740,2075406,267014,36,515374,532440,0,none
387,제조업,전남,11,13,2023-01-27,1,2060740,2099835,148912,2,27327,29580,0,none
387,제조업,전남,11,14,2023-02-25,0,2060740,2049697,209141,29,404646,428910,0,none
387,제조업,전남,11,15,2023-03-27,0,2060740,2028416,259472,26,413206,384540,0,none
387,제조업,전남,11,16,2023-04-25,-1,2060740,2010691,155262,37,503890,547230,0,none
387,제조업,전남,11,17,2023-05-27,1,2060740,2119308,185337,7,97733,103530,0,none
387,제조업,전남,11,18,2023-06-25,0,2060740,2031657,198947,14,223389,207060,0,none
388,건설업,전남,9,0,2021-12-31,-1,3500000,3411825,498475,27,615928,678230,0,none
388,건설업,전남,9,1,2022-02-02,2,3500000,3456108,327738,20,487355,502392,0,none
388,건설업,전남,9,2,2022-03-02,0,3500000,3434046,241326,3,78277,75359,0,none
388,건설업,전남,9,3,2022-04-01,0,3500000,3463802,283012,29,666007,728469,0,none
388,건설업,전남,9,4,2022-05-01,0,3500000,3521003,433864,51,1167539,1281100,0,none
388,건설업,전남,9,5,2022-05-31,0,3500000,3594016,422269,48,1295260,1205742,0,none
388,건설업,전남,9,6,2022-06-29,-1,3500000,3542713,425446,10,262301,251196,0,none
388,건설업,전남,9,7,2022-07-30,0,3500000,3426241,474086,35,900037,879187,0,none
388,건설업,전남,9,8,2022-08-27,-2,3500000,3588482,262091,26,619094,653110,0,none
388,건설업,전남,9,9,2022-09-28,0,3500000,3569179,429639,9,210257,226077,0,none
388,건설업,전남,9,10,2022-10-26,-2,3500000,3411141,212195,17,464122,427033,0,none
388,건설업,전남,9,11,2022-11-26,-1,3500000,3462879,179741,18,479021,452153,0,none
388,건설업,전남,9,12,2022-12-26,-1,3500000,3470035,292602,33,828738,828947,0,none
389,건설업,인천,12,0,2021-12-31,-1,3500000,3415291,488133,16,416151,401914,0,none
389,건설업,인천,12,1,2022-01-29,-2,3500000,3407370,461256,25,636287,627990,0,none
389,건설업,인천,12,2,2022-03-01,-1,3500000,3579409,362816,49,1117006,1230861,0,none
389,건설업,인천,12,3,2022-04-02,1,3500000,3503643,252129,34,899234,854067,0,none
389,건설업,인천,12,4,2022-05-01,0,3500000,3402994,444914,31,718235,778708,0,none
389,건설업,인천,12,5,2022-05-31,0,3500000,3495470,190149,24,573069,602871,0,none
389,건설업,인천,12,6,2022-06-28,-2,3500000,3421748,214255,43,1160597,1080144,0,none
389,건설업,인천,12,7,2022-08-01,2,3500000,3494650,395646,11,287142,276316,0,none
389,건설업,인천,12,8,2022-08-30,1,3500000,3577152,294293,4,103702,100478,0,none
389,건설업,인천,12,9,2022-09-29,1,3500000,3453473,270179,7,177196,175837,0,none
389,건설업,인천,12,10,2022-10-29,1,3500000,3409491,208101,26,632501,653110,0,none
389,건설업,인천,12,11,2022-11-27,0,3500000,3494897,314887,33,865721,828947,0,none
389,건설업,인천,12,12,2022-12-28,1,3500000,3553247,237807,16,436922,401914,0,none
389,건설업,인천,12,13,2023-01-24,-2,3500000,3554322,196994,21,555740,527512,0,none
389,건설업,인천,12,14,2023-02-27,2,3500000,3466068,232681,30,693701,753589,0,none
389,건설업,인천,12,15,2023-03-25,-2,3500000,3481381,260276,7,169120,175837,0,none
389,건설업,인천,12,16,2023-04-24,-2,3500000,3459735,428617,20,501561,502392,0,none
390,제조업,인천,8,0,2022-01-01,0,3500000,3544659,276474,3,75606,75359,0,none
390,제조업,인천,8,1,2022-01-30,-1,3500000,3435607,261166,32,804973,803828,0,none
390,제조업,인천,8,2,2022-02-28,-2,3500000,3573096,524150,36,920322,904306,0,none
390,제조업,인천,8,3,2022-04-02,1,3500000,3458547,422445,6,143433,150718,0,none
390,제조업,인천,8,4,2022-05-02,1,3500000,3569435,454203,42,994987,1055024,0,none
390,제조업,인천,8,5,2022-05-30,-1,3500000,3504261,318245,24,578151,602871,0,none
390,제조업,인천,8,6,2022-06-29,-1,3500000,3504363,460813,11,295734,276316,0,none
390,제조업,인천,8,7,2022-07-31,1,3500000,3561694,338776,16,426364,401914,0,none
390,제조업,인천,8,8,2022-08-31,2,3500000,3449383,238155,27,637001,678230,0,none
390,제조업,인천,8,9,2022-09-28,0,3500000,3405898,382761,29,737827,728469,0,none
390,제조업,인천,8,10,2022-10-28,0,3500000,3420277,363956,34,893107,854067,0,none
390,제조업,인천,8,11,2022-11-28,1,3500000,3465902,325787,37,930041,929426,0,none
390,제조업,인천,8,12,2022-12-29,2,3500000,3477344,290715,42,1123997,1055024,0,none
390,제조업,인천,8,13,2023-01-24,-2,3500000,3568274,202793,47,1139500,1180622,0,none
390,제조업,인천,8,14,2023-02-24,-1,3500000,3434285,237970,35,865975,879187,0,none
390,제조업,인천,8,15,2023-03-29,2,3500000,3571449,517732,42,965133,1055024,0,none
390,제조업,인천,8,16,2023-04-28,2,3500000,3553892,364210,26,630601,653110,0,none
390,제조업,인천,8,17,2023-05-27,1,3500000,3453900,325251,42,986901,1055024,0,none
390,제조업,인천,8,18,2023-06-23,-2,3500000,3519582,183824,12,275239,301435,0,none
391,제조업,충남,11,0,2022-01-01,0,3000000,3024812,312868,16,342636,344498,0,none
391,제조업,충남,11,1,2022-01-31,0,3000000,2999688,280305,22,477600,473684,0,none
391,제조업,충남,11,2,2022-02-28,-2,3000000,3023909,366786,30,658527,645933,0,none
391,제조업,충남,11,3,2022-04-03,2,3000000,3014103,158060,48,1136759,1033493,0,none
391,제조업,충남,11,4,2022-05-03,2,3000000,2981127,181535,28,554271,602871,0,none
391,제조업,충남,11,5,2022-05-29,-2,3000000,2986667,390342,14,287737,301435,0,none
391,제조업,충남,11,6,2022-07-01,1,3000000,3020906,394500,29,618440,624402,0,none
391,제조업,충남,11,7,2022-08-01,2,3000000,3085244,185026,39,837468,839713,0,none
391,제조업,충남,11,8,2022-08-27,-2,3000000,2927663,230460,26,507012,559809,0,none
391,제조업,충남,11,9,2022-09-28,0,3000000,3044453,168635,2,44180,43062,0,none
391,제조업,충남,11,10,2022-10-26,-2,3000000,3024449,427109,44,971370,947368,0,none
391,제조업,충남,11,11,2022-11-29,2,3000000,2944842,347235,50,993955,1076555,0,none
391,제조업,충남,11,12,2022-12-25,-2,3000000,3080288,280178,28,566074,602871,0,none
391,제조업,충남,11,13,2023-01-26,0,3000000,3022547,176320,41,854305,882775,0,none
392,농축산업,경북,8,0,2022-01-03,2,2060740,2042142,156246,33,460977,488070,0,none
392,농축산업,경북,8,1,2022-02-01,1,2060740,2039763,162872,7,98784,103530,0,none
392,농축산업,경북,8,2,2022-03-03,1,2060740,2032394,240590,14,188330,207060,0,none
392,농축산업,경북,8,3,2022-04-02,1,2060740,2060302,254215,39,631157,576810,0,none
392,농축산업,경북,8,4,2022-04-30,-1,2060740,2011584,153434,20,301426,295800,0,none
392,농축산업,경북,8,5,2022-05-31,0,2060740,2117312,186570,5,73317,73950,0,none
392,농축산업,경북,8,6,2022-06-28,-2,2060740,2063738,181787,13,175990,192270,0,none
392,농축산업,경북,8,7,2022-07-30,0,2060740,2072034,284540,21,310083,310590,0,none
392,농축산업,경북,8,8,2022-08-28,-1,2060740,2046926,253191,38,551989,562020,0,none
392,농축산업,경북,8,9,2022-09-26,-2,2060740,2102343,120229,39,580310,576810,0,none
393,서비스업,충남,11,0,2022-01-02,1,3500000,3478730,468717,44,1078944,1105263,0,none
393,서비스업,충남,11,1,2022-01-30,-1,3500000,3456560,226715,1,23260,25120,0,none
393,서비스업,충남,11,2,2022-02-28,-2,3500000,3452760,382221,48,1091358,1205742,0,none
393,서비스업,충남,11,3,2022-03-30,-2,3500000,3466515,422931,5,126729,125598,0,none
393,서비스업,충남,11,4,2022-05-01,0,3500000,3404073,339245,22,580604,552632,0,none
393,서비스업,충남,11,5,2022-05-30,-1,3500000,3499788,208554,18,441425,452153,0,none
393,서비스업,충남,11,6,2022-06-29,-1,3500000,3443219,286914,31,817149,778708,0,none
393,서비스업,충남,11,7,2022-07-29,-1,3500000,3515773,476988,6,152228,150718,0,none
393,서비스업,충남,11,8,2022-08-31,2,3500000,3508757,424531,4,103565,100478,0,none
393,서비스업,충남,11,9,2022-09-29,1,3500000,3403626,263368,14,385720,351675,0,none
393,서비스업,충남,11,10,2022-10-30,2,3500000,3473123,478840,27,710008,678230,0,none
393,서비스업,충남,11,11,2022-11-25,-2,3500000,3539247,242323,20,494614,502392,0,none
393,서비스업,충남,11,12,2022-12-25,-2,3500000,3578271,334634,0,0,0,0,none
393,서비스업,충남,11,13,2023-01-28,2,3500000,3500206,420170,36,819509,904306,0,none
393,서비스업,충남,11,14,2023-02-26,1,3500000,3556661,262296,23,633352,577751,0,none
393,서비스업,충남,11,15,2023-03-28,1,3500000,3508333,305351,25,636645,627990,0,none
393,서비스업,충남,11,16,2023-04-25,-1,3500000,3553621,359086,4,96935,100478,0,none
393,서비스업,충남,11,17,2023-05-25,-1,3500000,3540840,462077,34,922635,854067,0,none
393,서비스업,충남,11,18,2023-06-26,1,3500000,3488688,409047,36,950312,904306,0,none
393,서비스업,충남,11,19,2023-07-24,-1,3500000,3545335,252761,46,1042146,1155502,0,none
394,농축산업,경남,5,0,2021-12-31,-1,2060740,2016562,164369,36,545598,532440,0,none
394,농축산업,경남,5,1,2022-02-02,2,2060740,2068816,119281,27,399385,399330,0,none
394,농축산업,경남,5,2,2022-03-01,-1,2060740,2005499,259708,37,555595,547230,0,none
394,농축산업,경남,5,3,2022-04-02,1,2060740,2025880,274753,13,176679,192270,0,none
394,농축산업,경남,5,4,2022-04-30,-1,2060740,2059379,265990,42,579710,621180,0,none
394,농축산업,경남,5,5,2022-06-02,2,2060740,2025900,115299,46,738353,680340,0,none
394,농축산업,경남,5,6,2022-06-28,-2,2060740,2020800,234478,6,93834,88740,0,none
394,농축산업,경남,5,7,2022-07-28,-2,2060740,2062365,205905,13,196244,192270,0,none
394,농축산업,경남,5,8,2022-08-27,-2,2060740,2108367,125480,19,267858,281010,0,none
395,서비스업,충남,14,0,2022-01-01,0,2500000,2496029,175364,44,850838,789474,0,none
395,서비스업,충남,14,1,2022-01-31,0,2500000,2488788,228403,8,137920,143541,0,none
395,서비스업,충남,14,2,2022-03-04,2,2500000,2573313,163348,4,73216,71770,0,none
395,서비스업,충남,14,3,2022-03-30,-2,2500000,2536241,371372,36,585772,645933,0,none
395,서비스업,충남,14,4,2022-04-29,-2,2500000,2489212,289905,43,753996,771531,0,none
395,서비스업,충남,14,5,2022-05-30,-1,2500000,2454304,126981,21,353443,376794,0,none
395,서비스업,충남,14,6,2022-06-28,-2,2500000,2431644,320514,20,350307,358852,0,none
395,서비스업,충남,14,7,2022-07-31,1,2500000,2510207,195030,46,851700,825359,0,none
395,서비스업,충남,14,8,2022-08-28,-1,2500000,2573870,221674,23,409817,412679,0,none
395,서비스업,충남,14,9,2022-09-28,0,2500000,2511756,134314,26,498517,466507,0,none
395,서비스업,충남,14,10,2022-10-30,2,2500000,2450623,150520,21,344987,376794,0,none
395,서비스업,충남,14,11,2022-11-26,-1,2500000,2443981,289676,43,729268,771531,0,none
395,서비스업,충남,14,12,2022-12-26,-1,2500000,2487763,202608,17,293958,305024,0,none
395,서비스업,충남,14,13,2023-01-28,2,2500000,2506141,337735,34,647564,610048,0,none
395,서비스업,충남,14,14,2023-02-25,0,2500000,2457012,313845,7,116575,125598,0,none
395,서비스업,충남,14,15,2023-03-26,-1,2500000,2488198,289575,10,194412,179426,0,none
395,서비스업,충남,14,16,2023-04-24,-2,2500000,2450170,190454,37,705253,663876,0,none
395,서비스업,충남,14,17,2023-05-27,1,2500000,2531594,275481,16,314108,287081,0,none
395,서비스업,충남,14,18,2023-06-24,-1,2500000,2466969,139272,30,505400,538278,0,none
395,서비스업,충남,14,19,2023-07-25,0,2500000,2534899,217344,9,175211,161483,0,none
395,서비스업,충남,14,20,2023-08-24,0,2500000,2522939,367636,29,486600,520335,0,none
395,서비스업,충남,14,21,2023-09-22,-1,2500000,2530283,283284,34,618104,610048,0,none
396,제조업,충남,12,0,2022-01-03,2,2060740,2118122,217547,30,445959,443700,0,none
396,제조업,충남,12,1,2022-01-29,-2,2060740,2078101,118385,29,429475,428910,0,none
396,제조업,충남,12,2,2022-03-04,2,2060740,2045323,220066,38,556361,562020,0,none
396,제조업,충남,12,3,2022-03-30,-2,2060740,2075514,159575,21,330890,310590,0,none
396,제조업,충남,12,4,2022-05-03,2,2060740,1999023,299300,6,86815,88740,0,none
396,제조업,충남,12,5,2022-05-31,0,2060740,2114864,237400,36,496081,532440,0,none
396,제조업,충남,12,6,2022-06-29,-1,2060740,2065920,282466,50,717360,739500,0,none
396,제조업,충남,12,7,2022-07-28,-2,2060740,2072939,211107,34,524887,502860,0,none
396,제조업,충남,12,8,2022-08-29,0,2060740,2068593,128110,19,270624,281010,0,none
396,제조업,충남,12,9,2022-09-29,1,2060740,2043234,200465,24,383032,354960,0,none
396,제조업,충남,12,10,2022-10-29,1,2060740,2068060,235444,39,555651,576810,0,none
396,제조업,충남,12,11,2022-11-28,1,2060740,2059562,141594,4,58783,59160,0,none
396,제조업,충남,12,12,2022-12-25,-2,2060740,2103446,182409,38,575205,562020,0,none
396,제조업,충남,12,13,2023-01-26,0,2060740,2066966,304008,9,128112,133110,0,none
396,제조업,충남,12,14,2023-02-23,-2,2060740,2075667,222850,4,55659,59160,0,none
396,제조업,충남,12,15,2023-03-28,1,2060740,2035366,246448,36,526254,532440,0,none
396,제조업,충남,12,16,2023-04-25,-1,2060740,2022821,189118,37,553524,547230,0,none
396,제조업,충남,12,17,2023-05-24,-2,2060740,2112083,113265,1,15710,14790,0,none
396,제조업,충남,12,18,2023-06-26,1,2060740,2014595,127626,49,796326,724710,0,none
396,제조업,충남,12,19,2023-07-27,2,2060740,2109797,307242,16,231140,236640,0,none
396,제조업,충남,12,20,2023-08-23,-1,2060740,2095248,183951,30,413689,443700,0,none
396,제조업,충남,12,21,2023-09-21,-2,2060740,2095455,150545,39,539313,576810,0,none
397,건설업,경북,13,0,2022-01-03,2,3500000,3419706,225230,44,1020772,1105263,0,none
397,건설업,경북,13,1,2022-02-01,1,3500000,3469190,414385,24,585350,602871,0,none
397,건설업,경북,13,2,2022-03-03,1,3500000,3534905,337787,30,722769,753589,0,none
397,건설업,경북,13,3,2022-04-03,2,3500000,3555716,382370,5,119054,125598,0,none
397,건설업,경북,13,4,2022-04-30,-1,3500000,3567753,419162,35,804734,879187,0,none
397,건설업,경북,13,5,2022-05-30,-1,3500000,3567414,311384,19,448446,477273,0,none
397,건설업,경북,13,6,2022-07-02,2,3500000,3568524,192104,16,409707,401914,0,none
397,건설업,경북,13,7,2022-08-01,2,3500000,3531507,395981,13,302416,326555,0,none
397,건설업,경북,13,8,2022-08-31,2,3500000,3524989,181193,24,619118,602871,0,none
397,건설업,경북,13,9,2022-09-29,1,3500000,3576351,333087,19,477056,477273,0,none
397,건설업,경북,13,10,2022-10-30,2,3500000,3586021,324311,40,1030878,1004785,0,none
397,건설업,경북,13,11,2022-11-27,0,3500000,3489129,478390,0,0,0,0,none
397,건설업,경북,13,12,2022-12-26,-1,3500000,3537528,404660,47,1168114,1180622,0,none
397,건설업,경북,13,13,2023-01-27,1,3500000,3445287,383547,43,1091860,1080144,0,none
397,건설업,경북,13,14,2023-02-26,1,3500000,3576206,484586,11,294426,276316,0,none
398,건설업,경남,6,0,2022-01-01,0,2060740,2062912,264899,24,342593,354960,0,none
398,건설업,경남,6,1,2022-01-29,-2,2060740,2048584,218198,13,179806,192270,0,none
398,건설업,경남,6,2,2022-03-02,0,2060740,2085649,280025,32,445627,473280,0,none
398,건설업,경남,6,3,2022-03-30,-2,2060740,2040612,209512,42,658745,621180,0,none
398,건설업,경남,6,4,2022-05-01,0,2060740,2068888,110468,1,13563,14790,0,none
398,건설업,경남,6,5,2022-05-31,0,2060740,2089872,270777,47,691549,695130,0,none
398,건설업,경남,6,6,2022-06-28,-2,2060740,2054254,243662,28,427559,414120,0,none
398,건설업,경남,6,7,2022-07-30,0,2060740,2018146,231444,49,663411,724710,0,none
398,건설업,경남,6,8,2022-08-31,2,2060740,2110379,296338,16,235782,236640,0,none
398,건설업,경남,6,9,2022-09-29,1,2060740,2093629,271083,4,53612,59160,0,none
398,건설업,경남,6,10,2022-10-28,0,2060740,2118903,219602,16,219175,236640,0,none
398,건설업,경남,6,11,2022-11-26,-1,2060740,2039639,147155,23,369659,340170,0,none
398,건설업,경남,6,12,2022-12-28,1,2060740,2023541,175606,15,233489,221850,0,none
398,건설업,경남,6,13,2023-01-25,-1,2060740,2072061,247246,35,533591,517650,0,none
398,건설업,경남,6,14,2023-02-24,-1,2060740,2086297,301858,20,286719,295800,0,none
398,건설업,경남,6,15,2023-03-27,0,2060740,2115158,208956,14,226518,207060,0,none
398,건설업,경남,6,16,2023-04-24,-2,2060740,2097015,255949,49,748020,724710,0,none
398,건설업,경남,6,17,2023-05-27,1,2060740,2080662,109327,23,364521,340170,0,none
398,건설업,경남,6,18,2023-06-24,-1,2060740,2045711,170759,2,29461,29580,0,none
398,건설업,경남,6,19,2023-07-23,-2,2060740,2064336,176196,34,505374,502860,0,none
398,건설업,경남,6,20,2023-08-26,2,2060740,2065731,170228,18,257628,266220,0,none
398,건설업,경남,6,21,2023-09-22,-1,2060740,2007134,159657,28,385383,414120,0,none
399,제조업,인천,7,0,2022-01-03,2,3500000,3527889,442202,27,664731,678230,0,none
399,제조업,인천,7,1,2022-02-01,1,3500000,3455628,384213,24,654694,602871,0,none
399,제조업,인천,7,2,2022-02-28,-2,3500000,3542622,492165,29,796001,728469,0,none
399,제조업,인천,7,3,2022-03-30,-2,3500000,3496477,500940,0,0,0,0,none
399,제조업,인천,7,4,2022-05-01,0,3500000,3419384,242865,3,73009,75359,0,none
399,제조업,인천,7,5,2022-05-29,-2,3500000,3440547,370014,7,161259,175837,0,none
399,제조업,인천,7,6,2022-06-30,0,3500000,3446957,519013,28,745137,703349,0,none
399,제조업,인천,7,7,2022-07-29,-1,3500000,3587415,509673,29,721705,728469,0,none
399,제조업,인천,7,8,2022-08-31,2,3500000,3461216,187505,7,168088,175837,0,none
399,제조업,인천,7,9,2022-09-28,0,3500000,3478296,200979,11,290051,276316,0,none
400,제조업,경북,15,0,2022-01-03,2,3500000,3472546,366713,18,434372,452153,0,none
400,제조업,경북,15,1,2022-01-31,0,3500000,3523898,346673,36,944645,904306,0,none
